FileName,label,specObjID,ra,dec,snMedian_g,class,subclass,resource,paper,type,cluster_name
spec-3189-54833-0186,BSS,3590546011296210944,129.6116,14.81542,44.7826,STAR,A0,SDSS,Xxx,field,None
spec-3192-54829-0377,BSS,3593976212629856256,140.5048,15.52215,22.09666,STAR,A0,SDSS,Xxx,field,None
spec-3193-54830-0054,BSS,3595013326989533184,150.6724,43.66064,40.7788,STAR,A0,SDSS,Xxx,field,None
spec-3194-54833-0013,BSS,3596127956952522752,151.8641,42.26571,25.69955,STAR,A0,SDSS,Xxx,field,None
spec-3195-54832-0061,BSS,3597267050982121472,128.865,13.45687,19.10186,STAR,A0,SDSS,Xxx,field,None
spec-3195-54832-0073,BSS,3597270349517004800,128.7549,13.36994,28.74015,STAR,A0,SDSS,Xxx,field,None
spec-3195-54832-0617,BSS,3597419883098382336,129.2389,14.40926,24.75705,STAR,A0,SDSS,Xxx,field,None
spec-3211-54852-0426,BSS,3615381780263182336,172.8794,60.03762,32.31565,STAR,A0,SDSS,Xxx,field,None
spec-3211-54852-0491,BSS,3615399647327133696,173.8587,59.55125,58.2745,STAR,A0,SDSS,Xxx,field,None
spec-3214-54866-0136,BSS,3618679765625577472,181.7317,10.60264,18.46017,STAR,A0,SDSS,Xxx,field,None
spec-3215-54861-0409,BSS,3619880707117129728,172.5258,45.92298,46.37074,STAR,A0,SDSS,Xxx,field,None
spec-3221-54864-0444,BSS,3626645727335260160,175.0983,27.58273,19.44844,STAR,A0,SDSS,Xxx,field,None
spec-3222-54862-0046,BSS,3627662225801584640,173.4006,27.07526,47.39809,STAR,A0,SDSS,Xxx,field,None
spec-3222-54862-0063,BSS,3627666898726002688,173.9343,27.86737,19.50469,STAR,A0,SDSS,Xxx,field,None
spec-3222-54862-0153,BSS,3627691637737627648,173.4049,27.77027,20.65457,STAR,A0,SDSS,Xxx,field,None
spec-3222-54862-0542,BSS,3627798565243428864,173.9071,28.30411,22.16301,STAR,A0,SDSS,Xxx,field,None
spec-3223-54865-0116,BSS,3628807367212244992,146.4084,36.35674,23.71313,STAR,A0,SDSS,Xxx,field,None
spec-3223-54865-0153,BSS,3628817537694801920,145.726,36.54304,40.96337,STAR,A0,SDSS,Xxx,field,None
spec-3224-54849-0428,BSS,3630019028757618688,143.9635,39.38939,42.35263,STAR,A0,SDSS,Xxx,field,None
spec-3224-54849-0535,BSS,3630048440693661696,145.0779,39.33112,47.31528,STAR,A0,SDSS,Xxx,field,None
spec-3224-54849-0581,BSS,3630061085077381120,145.8339,38.97397,25.10533,STAR,A0,SDSS,Xxx,field,None
spec-3225-54853-0213,BSS,3631085829981577216,114.5123,42.62601,35.57229,STAR,A0,SDSS,Xxx,field,None
spec-3226-54857-0077,BSS,3632174346560184320,123.4534,18.59287,24.14191,STAR,A0,SDSS,Xxx,field,None
spec-3226-54857-0105,BSS,3632182043141578752,122.939,18.46533,20.49129,STAR,A0,SDSS,Xxx,field,None
spec-3226-54857-0117,BSS,3632185341676462080,123.0723,18.68881,27.72993,STAR,A0,SDSS,Xxx,field,None
spec-3226-54857-0127,BSS,3632188090455531520,122.4919,17.78816,47.22081,STAR,A0,SDSS,Xxx,field,None
spec-3226-54857-0506,BSS,3632292269182263296,123.083,19.5695,44.01801,STAR,A0,SDSS,Xxx,field,None
spec-3226-54857-0623,BSS,3632324429897375744,123.9971,19.42502,32.59367,STAR,A0,SDSS,Xxx,field,None
spec-3226-54857-0638,BSS,3632328553065979904,124.2036,18.71548,21.59037,STAR,A0,SDSS,Xxx,field,None
spec-3227-54893-0052,BSS,3633293375123333120,118.7678,26.75096,60.94118,STAR,A0,SDSS,Xxx,field,None
spec-3227-54893-0130,BSS,3633314815600074752,117.8834,26.39385,32.31858,STAR,A0,SDSS,Xxx,field,None
spec-3227-54893-0215,BSS,3633338180222164992,117.7095,26.62423,41.4016,STAR,A0,SDSS,Xxx,field,None
spec-3227-54893-0531,BSS,3633425041640759296,118.7242,28.28895,54.62694,STAR,A0,SDSS,Xxx,field,None
spec-3227-54893-0575,BSS,3633437136268664832,118.8542,28.25611,56.32471,STAR,A0,SDSS,Xxx,field,None
spec-3228-54863-0230,BSS,3634468202794295296,124.9889,32.31672,35.88699,STAR,A0,SDSS,Xxx,field,None
spec-3228-54863-0316,BSS,3634491842294292480,124.2555,32.69365,36.51995,STAR,A0,SDSS,Xxx,field,None
spec-3230-54860-0158,BSS,3636700211348348928,126.9402,15.24479,24.83534,STAR,A0,SDSS,Xxx,field,None
spec-3230-54860-0218,BSS,3636716704022765568,126.3605,14.97718,15.26459,STAR,A0,SDSS,Xxx,field,None
spec-3233-54891-0162,BSS,3640079011100598272,171.9079,-1.374114,23.1443,STAR,A0,SDSS,Xxx,field,None
spec-3233-54891-0169,BSS,3640080935245946880,171.8637,-1.413115,74.15655,STAR,A0,SDSS,Xxx,field,None
spec-3233-54891-0636,BSS,3640209303228489728,173.4212,-1.353968,12.31997,STAR,A0,SDSS,Xxx,field,None
spec-3236-54892-0173,BSS,3643459734494879744,193.3616,29.28991,38.95005,STAR,A0,SDSS,Xxx,field,None
spec-3236-54892-0517,BSS,3643554292494868480,194.135,30.71872,22.73489,STAR,A0,SDSS,Xxx,field,None
spec-3237-54883-0339,BSS,3644631263983280128,195.7652,60.22403,16.70792,STAR,A0,SDSS,Xxx,field,None
spec-3238-54885-0359,BSS,3645762661481816064,183.8824,41.09733,14.49677,STAR,A0,SDSS,Xxx,field,None
spec-3238-54885-0515,BSS,3645805542435299328,185.6057,41.30223,44.64948,STAR,A0,SDSS,Xxx,field,None
spec-3239-54888-0380,BSS,3646894333875036160,195.1419,50.8339,22.80875,STAR,A0,SDSS,Xxx,field,None
spec-3239-54888-0426,BSS,3646906978258755584,195.6761,50.07141,28.39707,STAR,A0,SDSS,Xxx,field,None
spec-3241-54884-0575,BSS,3649199734813466624,38.00657,24.55083,46.78473,STAR,A0,SDSS,Xxx,field,None
spec-3241-54884-0614,BSS,3649210455051837440,38.32475,24.39703,51.95004,STAR,A0,SDSS,Xxx,field,None
spec-3242-54889-0337,BSS,3650260213862342656,163.5301,4.248228,30.35878,STAR,A0,SDSS,Xxx,field,None
spec-3242-54889-0416,BSS,3650281929216991232,164.4397,4.245453,18.13456,STAR,A0,SDSS,Xxx,field,None
spec-3242-54889-0470,BSS,3650296772623966208,164.1166,4.007009,54.90714,STAR,A0,SDSS,Xxx,field,None
spec-3242-54889-0572,BSS,3650324810170474496,165.1357,4.387586,58.3079,STAR,A0,SDSS,Xxx,field,None
spec-3242-54889-0610,BSS,3650335255530938368,165.2942,4.416495,48.98187,STAR,A0,SDSS,Xxx,field,None
spec-3243-54910-0336,BSS,3651385839243599872,165.766,4.179758,21.13154,STAR,A0,SDSS,Xxx,field,None
spec-3246-54939-0614,BSS,3654839955508797440,177.9053,6.996007,38.52282,STAR,A0,SDSS,Xxx,field,None
spec-3247-54888-0457,BSS,3655922698728611840,179.0927,6.705042,14.80783,STAR,A0,SDSS,Xxx,field,None
spec-3250-54883-0177,BSS,3659223432551309312,159.6799,23.15739,14.27451,STAR,A0,SDSS,Xxx,field,None
spec-3250-54883-0313,BSS,3659260815946653696,158.3406,23.49332,28.6903,STAR,A0,SDSS,Xxx,field,None
spec-3250-54883-0408,BSS,3659286929347813376,159.6046,24.88585,23.03195,STAR,A0,SDSS,Xxx,field,None
spec-3252-54893-0183,BSS,3661476881800208384,184.1937,4.829323,26.13226,STAR,A0,SDSS,Xxx,field,None
spec-3252-54893-0195,BSS,3661480180335091712,184.0531,5.36693,35.83422,STAR,A0,SDSS,Xxx,field,None
spec-3252-54893-0243,BSS,3661493374474625024,184.0047,4.158189,18.22128,STAR,A0,SDSS,Xxx,field,None
spec-3252-54893-0394,BSS,3661534881038573568,183.8385,5.809428,36.60487,STAR,A0,SDSS,Xxx,field,None
spec-3255-54885-0397,BSS,3664913405258604544,189.9268,14.43013,24.26064,STAR,A0,SDSS,Xxx,field,None
spec-3257-54888-0406,BSS,3667167679023783936,151.9328,4.182544,56.08295,STAR,A0,SDSS,Xxx,field,None
spec-3257-54888-0477,BSS,3667187195355176960,151.882,3.103691,25.28388,STAR,A0,SDSS,Xxx,field,None
spec-3257-54888-0525,BSS,3667200389494710272,152.1651,4.290617,36.65258,STAR,A0,SDSS,Xxx,field,None
spec-3258-54884-0290,BSS,3668261693026312192,159.545,43.03084,46.15193,STAR,A0,SDSS,Xxx,field,None
spec-3259-54885-0244,BSS,3669374948566212608,162.2926,42.90572,15.69834,STAR,A0,SDSS,Xxx,field,None
spec-3259-54885-0313,BSS,3669393915141791744,161.5746,43.51754,19.82672,STAR,A0,SDSS,Xxx,field,None
spec-3260-54883-0044,BSS,3670445872858112000,154.3374,26.91537,13.3828,STAR,A0,SDSS,Xxx,field,None
spec-3260-54883-0095,BSS,3670459891631366144,154.2403,27.0389,24.98317,STAR,A0,SDSS,Xxx,field,None
spec-3260-54883-0289,BSS,3670513217945313280,152.9775,27.24234,54.97608,STAR,A0,SDSS,Xxx,field,None
spec-3260-54883-0321,BSS,3670522014038335488,153.0405,28.99057,22.72141,STAR,A0,SDSS,Xxx,field,None
spec-3260-54883-0482,BSS,3670566269381353472,154.0834,28.53061,14.76674,STAR,A0,SDSS,Xxx,field,None
spec-3261-54881-0608,BSS,3671726803870916608,157.2677,28.49737,49.84232,STAR,A0,SDSS,Xxx,field,None
spec-3263-54887-0084,BSS,3673834567762026496,163.5977,26.9551,11.48381,STAR,A0,SDSS,Xxx,field,None
spec-3263-54887-0120,BSS,3673844463366676480,163.6497,27.92301,15.64336,STAR,A0,SDSS,Xxx,field,None
spec-3263-54887-0573,BSS,3673968983058522112,163.7674,29.20197,30.56206,STAR,A0,SDSS,Xxx,field,None
spec-3264-54889-0325,BSS,3675026713277997056,138.835,45.20573,17.28303,STAR,A0,SDSS,Xxx,field,None
spec-3264-54889-0519,BSS,3675080039591944192,140.8871,43.89598,16.01793,STAR,A0,SDSS,Xxx,field,None
spec-3265-54888-0504,BSS,3676201816313405440,143.1755,43.82009,18.40205,STAR,A0,SDSS,Xxx,field,None
spec-3285-54948-0441,BSS,3698702498148753408,179.557,13.94857,24.17907,STAR,A0,SDSS,Xxx,field,None
spec-3287-54941-0166,BSS,3700878706420588544,154.5571,42.70219,37.27611,STAR,A0,SDSS,Xxx,field,None
spec-3290-54941-0035,BSS,3704220397135306752,256.3343,21.95699,29.72889,STAR,A0,SDSS,Xxx,field,None
spec-3290-54941-0367,BSS,3704311656600412160,254.5541,23.13097,47.02117,STAR,A0,SDSS,Xxx,field,None
spec-3290-54941-0415,BSS,3704324850739945472,254.7934,23.19117,51.61411,STAR,A0,SDSS,Xxx,field,None
spec-3293-54921-0262,BSS,3707660493805166592,129.3558,5.561892,41.5169,STAR,A0,SDSS,Xxx,field,None
spec-3293-54921-0332,BSS,3707679735258652672,129.5789,6.634195,66.36458,STAR,A0,SDSS,Xxx,field,None
spec-3293-54921-0336,BSS,3707680834770280448,129.4228,6.685667,26.44622,STAR,A0,SDSS,Xxx,field,None
spec-3293-54921-0357,BSS,3707686607206326272,129.3122,6.401561,29.89658,STAR,A0,SDSS,Xxx,field,None
spec-3293-54921-0375,BSS,3707691555008651264,129.7323,6.772537,32.02456,STAR,A0,SDSS,Xxx,field,None
spec-3293-54921-0420,BSS,3707703924514463744,130.1478,6.892067,36.40525,STAR,A0,SDSS,Xxx,field,None
spec-3293-54921-0470,BSS,3707717668409810944,130.2028,6.154893,61.58202,STAR,A0,SDSS,Xxx,field,None
spec-3293-54921-0518,BSS,3707730862549344256,130.8355,6.139342,11.84614,STAR,A0,SDSS,Xxx,field,None
spec-3293-54921-0519,BSS,3707731137427251200,130.6492,6.003756,49.72116,STAR,A0,SDSS,Xxx,field,None
spec-3294-54918-0414,BSS,3708828175103533056,150.2069,64.2532,38.76432,STAR,A0,SDSS,Xxx,field,None
spec-3294-54918-0613,BSS,3708882875807014912,152.8655,64.0652,42.72163,STAR,A0,SDSS,Xxx,field,None
spec-3295-54924-0384,BSS,3709945828773830656,206.3184,65.58837,55.34122,STAR,A0,SDSS,Xxx,field,None
spec-3295-54924-0385,BSS,3709946103651737600,206.6833,65.64616,27.40522,STAR,A0,SDSS,Xxx,field,None
spec-3297-54941-0035,BSS,3712101696483205120,231.0064,50.8535,34.45138,STAR,A0,SDSS,Xxx,field,None
spec-3297-54941-0073,BSS,3712112141843668992,230.3994,50.6583,29.51833,STAR,A0,SDSS,Xxx,field,None
spec-3298-54924-0037,BSS,3713228145860648960,244.9301,5.739499,46.81578,STAR,A0,SDSS,Xxx,field,None
spec-3298-54924-0162,BSS,3713262505599016960,243.5517,5.780934,41.69761,STAR,A0,SDSS,Xxx,field,None
spec-3298-54924-0337,BSS,3713310609232732160,243.0531,7.086066,30.29095,STAR,A0,SDSS,Xxx,field,None
spec-3298-54924-0376,BSS,3713321329471102976,243.3152,6.691176,44.7259,STAR,A0,SDSS,Xxx,field,None
spec-3298-54924-0397,BSS,3713327101907148800,242.9835,6.250029,29.70451,STAR,A0,SDSS,Xxx,field,None
spec-3298-54924-0525,BSS,3713362286279237632,244.327,7.15621,29.58406,STAR,A0,SDSS,Xxx,field,None
spec-3298-54924-0588,BSS,3713379603587375104,244.9642,6.163924,49.70147,STAR,A0,SDSS,Xxx,field,None
spec-3298-54924-0599,BSS,3713382627244351488,244.868,6.109321,22.2918,STAR,A0,SDSS,Xxx,field,None
spec-3298-54924-0639,BSS,3713393622360629248,245.1276,6.532629,22.0322,STAR,A0,SDSS,Xxx,field,None
spec-3303-54950-0332,BSS,3718938734813618176,198.7274,25.72049,48.4675,STAR,A0,SDSS,Xxx,field,None
spec-3303-54950-0575,BSS,3719005530145005568,200.6284,25.94253,35.17906,STAR,A0,SDSS,Xxx,field,None
spec-3305-54945-0324,BSS,3721188335520161792,184.3358,55.5662,42.25008,STAR,A0,SDSS,Xxx,field,None
spec-3305-54945-0328,BSS,3721189435031789568,184.0278,55.56988,59.03396,STAR,A0,SDSS,Xxx,field,None
spec-3305-54945-0507,BSS,3721238638177132544,186.4544,55.18348,39.11764,STAR,A0,SDSS,Xxx,field,None
spec-3306-54922-0367,BSS,3722326054791127040,182.9051,0.722668,34.46047,STAR,A0,SDSS,Xxx,field,None
spec-3306-54922-0463,BSS,3722352443070193664,183.0649,0.610781,34.55906,STAR,A0,SDSS,Xxx,field,None
spec-3312-54969-0563,BSS,3729135331090472960,214.8784,47.48878,19.19475,STAR,A0,SDSS,Xxx,field,None
spec-3314-54970-0022,BSS,3731238421973278720,225.1681,-0.794942,26.83437,STAR,A0,SDSS,Xxx,field,None
spec-3314-54970-0277,BSS,3731308515839549440,223.7427,-1.161177,14.87964,STAR,A0,SDSS,Xxx,field,None
spec-3314-54970-0317,BSS,3731319510955827200,223.2826,-0.705505,15.00497,STAR,A0,SDSS,Xxx,field,None
spec-3314-54970-0375,BSS,3731335453874429952,223.6968,0.260724,34.31617,STAR,A0,SDSS,Xxx,field,None
spec-3314-54970-0501,BSS,3731370088490704896,224.4445,1.1901,12.46354,STAR,A0,SDSS,Xxx,field,None
spec-3314-54970-0509,BSS,3731372287513960448,224.2647,1.082428,53.86214,STAR,A0,SDSS,Xxx,field,None
spec-3314-54970-0546,BSS,3731382457996517376,224.6526,1.228712,30.92191,STAR,A0,SDSS,Xxx,field,None
spec-3315-54942-0077,BSS,3732379439695241216,224.8142,32.77457,12.98454,STAR,A0,SDSS,Xxx,field,None
spec-3317-54908-0338,BSS,3734702982072213504,140.8598,21.44965,22.34194,STAR,A0,SDSS,Xxx,field,None
spec-3317-54908-0353,BSS,3734707105240817664,140.7245,20.81146,32.9051,STAR,A0,SDSS,Xxx,field,None
spec-3317-54908-0401,BSS,3734720299380350976,141.7249,21.44711,32.68939,STAR,A0,SDSS,Xxx,field,None
spec-3318-54951-0148,BSS,3735776655898157056,202.8309,53.09944,31.96588,STAR,A0,SDSS,Xxx,field,None
spec-3318-54951-0503,BSS,3735874237555122176,204.0238,53.93633,27.17552,STAR,A0,SDSS,Xxx,field,None
spec-3319-54915-0381,BSS,3736966601753337856,141.4705,10.53907,40.68798,STAR,A0,SDSS,Xxx,field,None
spec-3320-54912-0625,BSS,3738159571819143168,150.3853,51.94922,24.30593,STAR,A0,SDSS,Xxx,field,None
spec-3321-54924-0314,BSS,3739199984898252800,144.8182,44.10764,37.87324,STAR,A0,SDSS,Xxx,field,None
spec-3321-54924-0501,BSS,3739251387066851328,147.3461,44.37786,41.17808,STAR,A0,SDSS,Xxx,field,None
spec-3321-54924-0567,BSS,3739269529008709632,147.6747,44.52824,23.91689,STAR,A0,SDSS,Xxx,field,None
spec-3325-54942-0072,BSS,3743637064374132736,172.3009,63.87775,53.275,STAR,A0,SDSS,Xxx,field,None
spec-3326-54943-0161,BSS,3744787428431470592,167.5313,40.55715,19.43919,STAR,A0,SDSS,Xxx,field,None
spec-3326-54943-0495,BSS,3744879237652389888,167.8152,41.36289,42.24995,STAR,A0,SDSS,Xxx,field,None
spec-3328-54964-0025,BSS,3747001845202132992,172.6851,61.35325,34.53802,STAR,A0,SDSS,Xxx,field,None
spec-3328-54964-0066,BSS,3747013115196317696,171.7379,61.01411,45.09988,STAR,A0,SDSS,Xxx,field,None
spec-3329-54970-0115,BSS,3748152484221263872,174.5127,47.17271,32.89653,STAR,A0,SDSS,Xxx,field,None
spec-3329-54970-0219,BSS,3748181071523586048,173.2222,46.80975,23.06509,STAR,A0,SDSS,Xxx,field,None
spec-3329-54970-0240,BSS,3748186843959631872,172.7935,46.93453,21.25725,STAR,A0,SDSS,Xxx,field,None
spec-3331-54977-0207,BSS,3750429572919828480,179.5365,46.7098,45.61281,STAR,A0,SDSS,Xxx,field,None
spec-3331-54977-0475,BSS,3750503240198889472,179.9465,47.87863,33.9469,STAR,A0,SDSS,Xxx,field,None
spec-3373-54940-0132,BSS,3797696752543440896,129.9705,21.83186,66.21146,STAR,A0,SDSS,Xxx,field,None
spec-3373-54940-0139,BSS,3797698676688789504,129.8764,22.3933,13.29122,STAR,A0,SDSS,Xxx,field,None
spec-3373-54940-0165,BSS,3797705823514370048,129.651,22.54834,37.16256,STAR,A0,SDSS,Xxx,field,None
spec-3375-55003-0009,BSS,3799914743431536640,192.3368,34.89981,41.9542,STAR,A0,SDSS,Xxx,field,None
spec-3375-55003-0144,BSS,3799951851948974080,191.2609,35.42997,25.62573,STAR,A0,SDSS,Xxx,field,None
spec-3375-55003-0379,BSS,3800016448257105920,190.665,36.81703,17.72681,STAR,A0,SDSS,Xxx,field,None
spec-3380-54977-0106,BSS,3805570905686515712,209.1183,41.36074,32.84993,STAR,A0,SDSS,Xxx,field,None
spec-3380-54977-0460,BSS,3805668212465573888,208.8087,42.35718,31.4735,STAR,A0,SDSS,Xxx,field,None
spec-3386-54952-0273,BSS,3812372209318600704,220.0788,39.77335,45.33051,STAR,A0,SDSS,Xxx,field,None
spec-3390-54945-0301,BSS,3816883505409925120,225.43,44.19721,18.80426,STAR,A0,SDSS,Xxx,field,None
spec-3390-54945-0423,BSS,3816917040514572288,226.6521,45.03038,20.57541,STAR,A0,SDSS,Xxx,field,None
spec-3395-55004-0399,BSS,3822539943968874496,187.8761,35.36812,16.75461,STAR,A0,SDSS,Xxx,field,None
spec-3395-55004-0471,BSS,3822559735178174464,188.4247,35.58369,57.6688,STAR,A0,SDSS,Xxx,field,None
spec-3406-54970-0499,BSS,3834952330164412416,223.9067,41.35626,17.06857,STAR,A0,SDSS,Xxx,field,None
spec-3426-54977-0303,BSS,3857416452348944384,250.7617,21.8225,27.5657,STAR,A0,SDSS,Xxx,field,None
spec-3426-54977-0423,BSS,3857449437697777664,251.6615,22.06666,22.27321,STAR,A0,SDSS,Xxx,field,None
spec-3426-54977-0518,BSS,3857475551098937344,252.7444,21.75149,16.60335,STAR,A0,SDSS,Xxx,field,None
spec-3426-54977-0627,BSS,3857505512790794240,253.7575,21.12852,53.65689,STAR,A0,SDSS,Xxx,field,None
spec-3427-54979-0154,BSS,3858501395481206784,251.5344,39.20875,31.57886,STAR,A0,SDSS,Xxx,field,None
spec-3427-54979-0180,BSS,3858508542306787328,251.0959,39.14967,19.51678,STAR,A0,SDSS,Xxx,field,None
spec-3427-54979-0228,BSS,3858521736446320640,250.5743,39.08596,40.83733,STAR,A0,SDSS,Xxx,field,None
spec-3428-54979-0464,BSS,3859712507539202048,241.7466,45.88927,14.95202,STAR,A0,SDSS,Xxx,field,None
spec-3428-54979-0513,BSS,3859725976556642304,242.9386,45.70899,39.32436,STAR,A0,SDSS,Xxx,field,None
spec-3428-54979-0561,BSS,3859739170696175616,243.5389,46.13424,19.4572,STAR,A0,SDSS,Xxx,field,None
spec-3428-54979-0634,BSS,3859759236783382528,244.3374,45.72737,53.35187,STAR,A0,SDSS,Xxx,field,None
spec-3429-54976-0026,BSS,3860718010872471552,234.2795,51.6601,35.00541,STAR,A0,SDSS,Xxx,field,None
spec-3429-54976-0074,BSS,3860731205012004864,233.8391,52.17769,41.47363,STAR,A0,SDSS,Xxx,field,None
spec-3429-54976-0519,BSS,3860853525680594944,233.1751,52.41327,39.71033,STAR,A0,SDSS,Xxx,field,None
spec-3429-54976-0521,BSS,3860854075436408832,232.7937,53.72056,18.28374,STAR,A0,SDSS,Xxx,field,None
spec-3454-55003-0271,BSS,3888932854083723264,237.8279,45.17446,43.33758,STAR,A0,SDSS,Xxx,field,None
spec-3457-54984-0176,BSS,3892284440084324352,252.7559,33.73586,14.68698,STAR,A0,SDSS,Xxx,field,None
spec-3457-54984-0401,BSS,3892346287613386752,252.5377,34.76471,28.3929,STAR,A0,SDSS,Xxx,field,None
spec-3457-54984-0407,BSS,3892347936880828416,252.732,34.74944,52.75105,STAR,A0,SDSS,Xxx,field,None
spec-3457-54984-0605,BSS,3892402362706403328,253.959,34.94312,10.08556,STAR,A0,SDSS,Xxx,field,None
spec-3459-55007-0288,BSS,3894567026609463296,242.8413,30.83734,37.12752,STAR,A0,SDSS,Xxx,field,None
spec-3459-55007-0622,BSS,3894658835830382592,245.4343,32.24954,20.19621,STAR,A0,SDSS,Xxx,field,None
spec-3466-54998-0219,BSS,3902429359230787584,238.3405,43.88276,25.1029,STAR,A0,SDSS,Xxx,field,None
spec-3466-54998-0303,BSS,3902452448974970880,238.1882,42.83403,13.89443,STAR,A0,SDSS,Xxx,field,None
spec-3467-54999-0022,BSS,3903501108206739456,243.4208,38.02747,26.514,STAR,A0,SDSS,Xxx,field,None
spec-3467-54999-0139,BSS,3903533268921851904,242.1404,38.82215,15.93359,STAR,A0,SDSS,Xxx,field,None
spec-3467-54999-0298,BSS,3903576974509056000,240.3351,38.47126,12.65303,STAR,A0,SDSS,Xxx,field,None
spec-3467-54999-0307,BSS,3903579448410218496,240.9489,37.7421,35.44473,STAR,A0,SDSS,Xxx,field,None
spec-3467-54999-0318,BSS,3903582472067194880,240.9821,37.7087,20.59094,STAR,A0,SDSS,Xxx,field,None
spec-3467-54999-0395,BSS,3903603637666029568,241.5334,39.58628,35.60876,STAR,A0,SDSS,Xxx,field,None
spec-3467-54999-0541,BSS,3903643769840443392,242.3577,40.09192,19.24635,STAR,A0,SDSS,Xxx,field,None
spec-3467-54999-0561,BSS,3903649267398582272,243.4019,39.33864,24.69959,STAR,A0,SDSS,Xxx,field,None
spec-3467-54999-0616,BSS,3903664385683464192,243.7412,38.86258,33.88548,STAR,A0,SDSS,Xxx,field,None
spec-3478-55008-0073,BSS,3915900026106257408,241.4182,36.40813,33.83096,STAR,A0,SDSS,Xxx,field,None
spec-3478-55008-0105,BSS,3915908822199279616,241.1695,36.192,19.76202,STAR,A0,SDSS,Xxx,field,None
spec-3478-55008-0120,BSS,3915912945367883776,241.2143,36.3616,24.97662,STAR,A0,SDSS,Xxx,field,None
spec-3478-55008-0156,BSS,3915922840972533760,240.7986,36.32092,20.04751,STAR,A0,SDSS,Xxx,field,None
spec-3478-55008-0264,BSS,3915952527786483712,239.3555,36.4433,20.72356,STAR,A0,SDSS,Xxx,field,None
spec-3478-55008-0546,BSS,3916030043356241920,241.5103,36.58781,29.89611,STAR,A0,SDSS,Xxx,field,None
spec-3478-55008-0628,BSS,3916052583344611328,242.2297,36.5273,19.57331,STAR,A0,SDSS,Xxx,field,None
spec-3480-54999-0050,BSS,3918145503577088000,252.0729,30.47514,59.53944,STAR,A0,SDSS,Xxx,field,None
spec-3480-54999-0171,BSS,3918178763803828224,251.4009,31.43505,50.69793,STAR,A0,SDSS,Xxx,field,None
spec-3480-54999-0633,BSS,3918305757396836352,253.0569,31.84884,47.81839,STAR,A0,SDSS,Xxx,field,None
spec-3590-55201-0038,BSS,4041991198185117696,13.20833,0.002335,39.17035,STAR,A4V (136729),SDSS,Xxx,field,None
spec-3615-56544-0864,BSS,4070365767539120128,37.64532,0.504184,19.79585,STAR,A4V (136729),SDSS,Xxx,field,None
spec-3650-55244-0563,BSS,4109689504218241024,39.26846,0.47642,44.77864,STAR,B8IV (171301),SDSS,Xxx,field,None
spec-3664-55245-0284,BSS,4125375411994777600,114.4405,38.83523,8.99309,STAR,B9Vn (177756),SDSS,Xxx,field,None
spec-3667-55566-0592,BSS,4128837779496130560,114.4654,38.50264,15.36102,STAR,A4V (136729),SDSS,Xxx,field,None
spec-3735-55209-0095,BSS,4205262352852211712,16.90878,-0.733155,6.059732,STAR,A1V (95418),SDSS,Xxx,field,None
spec-3735-55209-0932,BSS,4205492425660323840,16.96049,0.345746,8.804836,STAR,A4V (136729),SDSS,Xxx,field,None
spec-3736-55214-0802,BSS,4206582591523149824,17.42555,0.327412,12.14483,STAR,B9III (15318),SDSS,Xxx,field,None
spec-4975-56037-0940,BSS,5601610523059968000,233.738,34.5884,13.02653,STAR,A4V (136729),SDSS,Xxx,field,None
spec-4993-55738-0238,BSS,5621683752076072960,256.991,33.32504,7.893298,STAR,A1V (95418),SDSS,Xxx,field,None
spec-5188-55803-0570,BSS,5841325494466009088,247.6494,34.4459,18.05578,STAR,A4V (97603),SDSS,Xxx,field,None
spec-5311-55956-0458,BSS,5979780399248988160,141.4597,10.15159,27.44982,STAR,A4V (136729),SDSS,Xxx,field,None
spec-5321-55945-0016,BSS,5990917902097995776,148.8666,10.39456,23.07424,STAR,A4V (136729),SDSS,Xxx,field,None
spec-6053-56091-0154,BSS,6815114569507428352,223.8844,41.9286,15.30026,STAR,A4V (136729),SDSS,Xxx,field,None
spec-6284-56310-0928,BSS,7075410207162259456,10.22951,25.94995,30.49893,STAR,A4V (136729),SDSS,Xxx,field,None
spec-6780-56267-0727,BSS,7633801309775484928,36.89141,0.437566,25.8289,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7028-56449-0900,BSS,7913072043603810304,214.8989,53.30656,18.6138,STAR,A1V (95418),SDSS,Xxx,field,None
spec-7253-56598-0128,BSS,8166187319399045120,60.20052,-6.541168,61.58536,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7253-56598-0287,BSS,8166231024986249216,59.21514,-6.528169,64.90244,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7253-56598-0446,BSS,8166274730573453312,58.4938,-6.73737,77.83495,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7253-56598-0459,BSS,8166278303986243584,58.20123,-6.593784,78.3759,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7253-56598-0651,BSS,8166331080544376832,58.88501,-5.708782,29.59204,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7253-56598-0793,BSS,8166370113207162880,59.5621,-4.848372,34.17746,STAR,A4V (136729),SDSS,Xxx,field,None
spec-7254-56625-0032,BSS,8167286831479805952,44.95292,34.20021,90.40788,STAR,A4V (97603),SDSS,Xxx,field,None
spec-7254-56625-0044,BSS,8167290130014689280,44.54121,33.3434,56.69556,STAR,A4V (97603),SDSS,Xxx,field,None
